questionId,questionTitle,questionTags,questionBody,questionVotes,questionViewCount,questionCreationDate,favoriteCount,answerCount,questionCommentCount,Code
66425453,How to simulate time passing from a unit test?,<c#><time><moq>,"<p>I have a method running in an infinite loop in a task from the ctor. The message does the equivalent to sending a <code>ping</code>, and upon a certain number of failed pings, prevents other commands from being able to be sent.  The method is started from the ctor with <code>Task.Factory.StartNew(()=&gt;InitPingBackgroundTask(pingCts.token));</code></p>
<pre><code>public async Task InitPingBackgroundTask (CancellationToken token)
{
   while(!token.IsCancellationRequested)
   {
      try 
      {
          Ping();
          // handle logic
          _pingsFailed = 0;
          _canSend = true;
      }
      catch(TimeoutException)
      {
          // handle logic
          if(++_pingsFailed &gt;= settings.MaxPingLossNoConnection)
             _canSend = false;
      }
      finally
      {
          await Task.Delay(settings.PingInterval);
      }
   }
}
</code></pre>
<p>I have a second method <code>DoCmd</code> like so:</p>
<pre><code>public void DoCmd()
{
   if(_canSend)
   {
      // handle logic
   }
}
</code></pre>
<p>In my test, using Moq, I can set the settings to have <code>PingInterval=TimeSpan.FromSeconds(1)</code> and <code>MaxPingLossNoConnection = 2</code> for the sake of my test.</p>
<p>After setting up the <code>sut</code> and everything else, I want to call <code>DoCmd()</code> and verify that it is not actually sent. (I have mocked its dependencies and can verify that the logic in its method was never called)</p>
<p>One way to achieve this is to add a sleep or delay from within the test, before calling <code>sut.DoCmd()</code>, but this makes the test take longer. Is there a way to simulate time passing (like <code>tick(desiredTime)</code> in angular, or something similar)? To simulate the passing of time without having to actually wait the time?</p>
<p>Any leads would be appreciated :-)</p>
<p><strong>EDIT</strong>
Added the test code:</p>
<pre><code>public void NotAllowSendIfTooManyPingsFailed()
{
   var settings = new Settings()
   {
      PingInterval=TimeSpan.FromSeconds(1),
      MaxPingLossNoConnection = 0 // ended up changing to 0 to fail immidiately
   }
   // set up code, that Ping messages should fail

   Thread.Sleep(100); // necessary to Ping has a chance to fail before method is called
   sut.DoCmd();

   // assert logic, verifying that DoCmd did not go through
}
</code></pre>
<p>Ideally, I would like to be able to play with <code>MaxPingLossNoConnection</code> and set it to different numbers to test circumstances. That would also require adding sleeps to let the time pass. In this test, I would want to remove the <code>Sleep</code> altogether, as well as in other similar tests where sleep would be longer</p>
",0,985,2021-03-01 15:59,,1,10,how
58632377,How to spy on typescript class using jasmine?,<typescript><unit-testing><jasmine><mocking>,"<p>I have a class that is calling backend to get data , so in below code i tried to write unit test for the class in order to mock it using spyOn so i can get the desire result, it is failing to import the class , Any idea how spyOn class methods using jasmine ?</p>

<p>Basically trying to spyOn on <code>core</code> method and underlying calls.</p>

<p>DrugPriceApi.ts</p>

<pre><code>export class DrugPriceApi extends Types.ModuleBase &lt; DrugPriceParam, DrugPriceResultSet[] &gt; {

    private _memberId: string = """";
    private _dependencies: any;
    private errorMessage: string = ""There was an issue while retrieving drug price. Please try again."";

    before(args: DrugPriceParam): Promise &lt; DrugPriceParam &gt; {
        args.daysSupply = args.daysSupply ? args.daysSupply : args.appName === ""VOYA"" ? ""90"" : ""BLNK"";
        return Promise.resolve(args);
    }

    core(args: DrugPriceParam, requestMethod: Interface.Core.RequestMethod, _dependencies: any): Promise &lt; any &gt; {
        this._dependencies = _dependencies;

        return new Promise &lt; any &gt; ((resolve: Function, reject: Function) =&gt; {
               this.getDrug(function(resolve){ resolve( //response here);});
                }
            }

        }
    }
}
</code></pre>

<p>DrugPriceApi.spec.ts</p>

<pre><code>import { Interface } from ""dist/karma/core-sdk-lib/src/ts/interface/index"";
import { } from 'jasmine';
import { Index } from ""../../../../../index"";
import { setup } from ""dist/karma/core-sdk-lib/src/ts/helper/TestSetup.helper"";
import { CApiSettings, CLogger } from ""@cvsdigital_specialty/common-utils"";
import { DrugPriceParam } from ""./DrugPriceApi.interface"";
import {DrugPriceApi} from ""./DrugPriceApi.node"";
    describe(""Module"", () =&gt; {
        let _sdkInstance: any;
        let param = {
            tokenId: '123',
            appName: 'CMK_TEST',
            refId: '123'
        } as DrugPriceParam;

        let memberInfo: any = {};
        memberInfo.dateOfBirth = ""11/11/11"";
        memberInfo.externalID = ""6172"";
        memberInfo.internalID = ""12"";
        memberInfo.clientId = ""22322"";
        memberInfo.planId = ""902H93"";
        memberInfo.eligibility = {
            ""benefitPlanList"": {
                ""benefitPlan"": [
                    {
                        ""active"": true,
                        ""deliverySystem"": 2,
                    },
                    {
                        ""active"": true,
                        ""deliverySystem"": 3,
                    }
                ]
            }
        };
        param.memberInfo = memberInfo;
        beforeEach(() =&gt; {
            spyOn(DrugPriceApi, 'core' as any).and.returnValue(1); // 'as any' prevents compiler warning
          });

          it('verifies that core was called', () =&gt; {
            const module = DrugPriceApi.core(param);
          });

    });
</code></pre>
",0,575,2019-10-30 19:23,,0,5,how
30390726,Return values set on for-loop/foreach loop,<c#><moq>,"<p>I'm new to Moq and I was able to mock some scenarios like returning list or an object. I'm having this problem where I need to get different values return from <code>GetNoteBookTypeAndProcess</code> in loop. In my below example I mock the GetNoteBooks method and return a list of NoteBook object (no issues here). 
Now in the foreach loop, I have this method <code>GetNoteBookTypeAndProcess</code> mocked and returns a string (chipset). 
But what I need is to return different chipset base on the mock that I set (loop). Currently I can only return 1 which return a 50 value.</p>

<p>I also copied and pasted the same setup but different Return for the <code>GetNoteBookTypeAndProcess</code> but still no luck.</p>

<pre><code>var results = GetNoteBooks(); //database call
var chipset = new List&lt;string&gt;();

foreach (var items in results)
{
    var result = GetNoteBookTypeAndProcess(items.OrderNum);
    chipset.Add(result);
}
</code></pre>

<p>Mock Unit Test</p>

<pre><code>        mock.Setup(m =&gt; m.GetNoteBooks()).Returns(new List&lt;NoteBook&gt;()
        {
            new NoteBook { OrderNum = 1, Price = 1000, Type = 50 },
            new NoteBook { OrderNum = 2, Price = 2000, Type = 51 },
            new NoteBook { OrderNum = 3, Price = 3000, Type = 52 }
        });

        mock.Setup(m =&gt; m.GetNoteBookTypeAndProcess(OrderNum)).Returns(50);
</code></pre>
",1,1614,2015-05-22 7:25,,1,4,other
56881191,Java: Mock external library for testing,<java><mocking><mockito><apache-zookeeper><powermock>,"<p>My tests are way too slow because I am using a configurations library in my code that takes at least 100ms any time I set or get something.</p>

<p>I am using Java and the configuration library that I use uses Apache ZooKeeper to store the data.
I used Mockito and Powermock several times but never tried to mock an external library and I wondering if it is even possible.</p>

<pre class=""lang-java prettyprint-override""><code>import org.HybridConfiguration;

public class VisitManagerClass {

    private static final String COUNT_ENABLED = ""countEnabled"";
    private static final String COUNT = ""count"";

    public static void pageVisited() {
        boolean isCountEnabled = HybridConfiguration.getBooleanValue(COUNT_ENABLED);
        if (isCountEnabled) {
            long currentCount = HybridConfiguration.getLongValue(COUNT);
            HybridConfiguration.setValue(COUNT, Long.toString(currentCount + 1));
        }
    }
}
</code></pre>

<p>I would expect to be able to mock the library HybridConfiguration so that tests could run without any delay.</p>
",2,1237,2019-07-04 5:30,,1,1,what
230389,How is Jmock used with HttpSession and HttpServletRequest,<java><junit><mocking><jmock>,"<p>I am new to jmock and trying to mock an HttpSession. I am getting:</p>

<p>java.lang.AssertionError: unexpected invocation: httpServletRequest.getSession()
no expectations specified: did you...
 - forget to start an expectation with a cardinality clause?
 - call a mocked method to specify the parameter of an expectation?</p>

<p>the test method:</p>

<p>@Test</p>

<pre><code>public void testDoAuthorization(){

    final HttpServletRequest request = context.mock(HttpServletRequest.class);
    final HttpSession session = request.getSession();

    context.checking(new Expectations(){{
       one(request).getSession(true); will(returnValue(session));
   }});

    assertTrue(dwnLoadCel.doAuthorization(session));
}
</code></pre>

<p>I have done a bit of searching and it isn't clear to me still how this is done. Feels like I am missing some small piece. Anyone with experience in this can just point me in the right direction.
thanks</p>
",0,11077,2008-10-23 16:18,,2,0,how
40900828,Unit Test with Moq - Value can not be null,<c#><entity-framework><unit-testing><entity-framework-6><moq>,"<p>I'm using EF6. The generated code is something like:</p>

<pre><code>public partial class MyDataContext : DbContext
{
    public MyDataContext() : base(""name=mydata"")
    {
    }

    public virtual DbSet&lt;Book&gt; Books { get; set; }
}
</code></pre>

<p>Then I have a generic repository like:</p>

<pre><code>public class GenericRepository&lt;TObject&gt; where TObject : class
{
    protected readonly MyDataContext Context;

    protected GenericRepository(MyDataContext context)
    {
        Context = context;
    }

    public virtual DbSet&lt;TObject&gt; GetAll()
    {
        return Context.Set&lt;TObject&gt;();
    }
}
</code></pre>

<p>Then I have a service that uses the GenericRepository to return data:</p>

<pre><code>public class MyDataService&lt;TObject&gt; where TObject : class
{
    private readonly MyDataContext context;

    public MyDataService(MyDataContext ct)
    {
        context = ct;
    }

    public ICollection&lt;TObject&gt; GetAll()
    {
        var r = new GenericRepository&lt;TObject&gt;(context);
        return r.GetAll().ToList();
    }
}
</code></pre>

<p>So I can get all books with something like this:</p>

<pre><code>var ds = new MyDataService&lt;Book&gt;(new MyDataContext());
var data = ds.GetAll();
</code></pre>

<p>This is working fine. Next I try to use Moq to unit test the above code with something like:</p>

<pre><code>var books = new List&lt;Book&gt;
{
    new Book {Id = 1, Name = ""BBB""},
    new Book {Id = 2, Name = ""ZZZ""},
    new Book {Id = 3, Name = ""AAA""},
}.AsQueryable();

var mockSet = new Mock&lt;DbSet&lt;Book&gt;&gt;();
mockSet.As&lt;IQueryable&lt;Book&gt;&gt;().Setup(m =&gt; m.Provider).Returns(books.Provider);
mockSet.As&lt;IQueryable&lt;Book&gt;&gt;().Setup(m =&gt; m.Expression).Returns(books.Expression);
mockSet.As&lt;IQueryable&lt;Book&gt;&gt;().Setup(m =&gt; m.ElementType).Returns(books.ElementType);
mockSet.As&lt;IQueryable&lt;Book&gt;&gt;().Setup(m =&gt; GetEnumerator()).Returns(books.GetEnumerator());

var mockContext = new Mock&lt;MyDataContext&gt;();
mockContext.Setup(c =&gt; c.Books).Returns(mockSet.Object);

var service = new MyDataService&lt;Book&gt;(mockContext.Object);
var data = service.GetAll();
</code></pre>

<p>However, I get the <code>""Value cannot be null.\r\nParameter name: source""</code> error on the last line. When I step into the code I see Books collection in the context object is empty.</p>

<p>What am I doing wrong?</p>
",5,4673,2016-12-01 0:49,,1,1,what
72692404,Mock a client to a dependency when doing integration tests,<testing><mocking><microservices>,"<p>I have a service composed of several micro services working in workflow. Some of these MS are calling dependencies.
Now I'd like to mock these calls, so when I send a message at the entrance of the workflow the dependencies answers get mocked, but my system works as normal.</p>
<p>The challenge is that I would want to configure the mock from the outside: Configure on the fly the answer I want to get from the mock, run my test, verify that my system behaves properly.</p>
<p>I worked for a company that shall remain unnamed that has an internal tool doing just that, but I'm wondering if there is a public tool doing this? I can't believe it doesn't exist, I bet more on my lack of knowledge about this, at that point ;)</p>
<p>Cheers</p>
",0,147,2022-06-20 20:02,,1,0,what
75370950,Interfaces in Lua (mocking dependencies),<java><lua><interface><mocking>,"<p><strong>Preamble</strong></p>
<p>I am writing Lua code to control virtual devices attached to a virtual computer. I do not have control over the &quot;component&quot; library/dependency.</p>
<pre class=""lang-lua prettyprint-override""><code>-- Component is used to access other devices which are attached to the computer on which this is running
local component = require &quot;component&quot;

-- ...

-- ge_terminal is a device which is connected. 
-- Said device is found when the computer starts up
-- So the ge_terminal field/property is not hard-coded, but added at runtime
component.ge_terminal.get_heat()
</code></pre>
<p>Such calls are very common in my program. My issue is that I do not have access to the external component to which <code>component.ge_terminal</code> refers within my development/testing environment.</p>
<p><strong>The Question</strong></p>
<p>I would like to know how to abstract calls to external components/devices to so that I can test the business-logic without access said external components/devices.</p>
<p><strong>Solutions in other languages</strong></p>
<p>In other languages such as Java or C#, this might be achieved using an interface, or by mocking the external dependency during testing. I would ideally like to find a solution which does not involve additional libraries (which I  do know exist for mocking in Lua).</p>
<pre class=""lang-java prettyprint-override""><code>
interface IComponentManager {
    String getProperty(String name) { ... }
}

interface IDevice {
    String getProperty(String name) { ... }
}

// By abstracting how components are accessed, the production versions can be replaced with mock versions.
// The production version calls the live equivalent of &quot;component.ge_terminal&quot; to return the real device.
// The mock version returns custom IDevices which can be configured for testing.
IComponentManager manager = new ProductionComponentManager();
IComponentManager manager = new MockComponentManager();

IDevice device = manager.getComponent(&quot;ge_terminal&quot;);
String heat = device.getProperty(&quot;heat&quot;);
</code></pre>
<p>(I am aware that this is not prime Java code, but it's just for demonstration)</p>
",1,250,2023-02-07 8:55,,0,6,other
77417087,Unit test failing as unable to mock MongoDb Filter Definition using NSubstitute,<c#><unit-testing><nsubstitute>,"<p>Im trying to write a unit test, which will confirm that my mongodb repository's Get document method is working. Current Code:</p>
<pre><code>[Fact]
public async Task GivenExistingDocumentId_WhenGetAsync_ThenDummyProjectionReturnedSuccessfully()
{
    // Arrange
    var documentId = &quot;123idempotentkey&quot;;
    var sourceCollection = &quot;testcollection&quot;;

    var dummyProjectionDto = new DummyProjectionDto
    {
        IdempotencyKey = &quot;123idempotentkey&quot;,
        Description = &quot;test-description&quot;
    };

    // Ensure the filter is properly initialized
    var filter = Builders&lt;DummyProjectionDto&gt;.Filter.Eq(&quot;_id&quot;, documentId);
    Assert.NotNull(filter);

    var cursor = Substitute.For&lt;IAsyncCursor&lt;DummyProjectionDto&gt;&gt;();
    cursor.Current.Returns(new List&lt;DummyProjectionDto&gt; { dummyProjectionDto });

    // Ensure filter parameter is not null when calling FindAsync
    _mongoCollectionMock.FindAsync(Arg.Is(filter), null, Arg.Any&lt;CancellationToken&gt;()).Returns(cursor);

    // Act
    var result = await _repository.GetAsync(documentId, sourceCollection, default);

    // Assert
    result.Should().NotBeNull();
    result.IdempotencyKey.Should().Be(dummyProjectionDto.IdempotencyKey);
    result.Description.Should().Be(dummyProjectionDto.Description);
}
</code></pre>
<p>Error I'm getting:</p>
<blockquote>
<p>Message:  System.ArgumentNullException : Value cannot be null.
(Parameter 'filter')</p>
<p>Stack Trace:  Ensure.IsNotNull[T](T value, String paramName)
IMongoCollectionExtensions.FindAsync[TDocument](IMongoCollection<code>1 collection, FilterDefinition</code>1 filter, FindOptions`2 options,
CancellationToken cancellationToken)
DummyProjectionRepositoryTests.GivenExistingDocumentId_WhenGetAsync_ThenDummyProjectionReturnedSuccessfully() line 98
--- End of stack trace from previous location ---</p>
</blockquote>
<p>I can confirm that the filter object is definitely not null, and the Assertion line passes.</p>
<p>My GetAsync implementation looks like this:</p>
<pre><code>public async Task&lt;DummyProjection&gt; GetAsync(string documentId, string sourceCollection, CancellationToken ct = default)
{
    var filter = Builders&lt;DummyProjectionDto&gt;.Filter.Eq(&quot;_id&quot;, documentId);

    var result = await _database
        .GetCollection&lt;DummyProjectionDto&gt;(GetCollectionName(sourceCollection))
        .FindAsync(filter, null, ct);

    var projectionDto = await result.SingleOrDefaultAsync(ct);

    if (projectionDto == null)
    {
        throw new MongoException($&quot;Document with ID {documentId} not found.&quot;);
    }
    else
    {
        var projectionDocument = new DummyProjection()
        {
            IdempotencyKey = projectionDto.IdempotencyKey,
            Description = projectionDto.Description,
        };

        return projectionDocument;
    }
}
</code></pre>
<p><strong>Why is my test throwing an ArgumentNullException for 'filter' when it is not null?</strong></p>
",0,230,2023-11-03 13:38,,0,5,why
50708600,Null exception when mocking Spring service in test,<spring><spring-mvc><spring-boot><mocking><mockito>,"<p>I am attempting to mock a Spring service and user the web MVC context to test a correct response JSON object is returned from the controller. It seems an exception is caught in the controller, but points to null, thus returning an unsuccessful response with no body.</p>

<p>I'm unsure what annotation I may be missing here. The service does require the SSRS config object in the constructor and upon debugging while testing, it is null in the controller try/catch block.</p>

<p>If that's the problem, I'm not sure how to fix it. If not, I'm unsure how to proceed to prevent the exception from being thrown.</p>

<pre><code>@Slf4j
@RestController
@RequestMapping(""/api/reports"")
public class ReportsController {
    private final ReportsService reportsService;

    public ReportsController(@NonNull ReportsService reportsService) {
        this.reportsService = reportsService;
    }

    @PutMapping(""/getReport"")
    @Step
    public ApiResult getReport(@RequestBody ReportParamJSON params)
    {
        ApiResult result = new ApiResult();

        try {
            byte[] rptStream = reportsService.getReport(params.name, params.params, params.format);
            result.body = new String(Base64.getEncoder().encode(rptStream));
            result.success = true;
        }
        catch (Exception exc)
        {
            result.success = false;
            result.messages.add(exc.toString());
        }

        return result;
    }
}

@Slf4j
@Service
public class ReportsService {
private final SsrsConfig ssrsConfig;

    public ReportsService(@NonNull SsrsConfig ssrsConfig) {
        this.ssrsConfig = ssrsConfig;
    }

    @Step
    public byte[] getReport(String report, List&lt;ReportParam&gt; params, String format) throws Exception{
        // return some binary data.
    }
}

@RunWith(SpringRunner.class)
@WebMvcTest
@WithMockUser
public class ReportsControllerTests {

    @Autowired
    private MockMvc mockMvc;

    @MockBean
    private ReportsService reportsService;

    @Before
    public void initMocks(){
        MockitoAnnotations.initMocks(this);
    }

    @Test
    public void givenGetReportUri_whenRequestReport_thenReturnReport() throws Exception {

        String response = ""{\""body\"":\""data\"",\""success\"":true,\""messages\"":[]}"";

        ArrayList&lt;ReportParam&gt; params = new ArrayList&lt;&gt;();
        params.add(new ReportParam(""number"", ""1000""));
        params.add(new ReportParam(""status"", ""1""));
        when(reportsService.getReport(""test"", params, ""PDF"")).thenReturn(""data"".getBytes());


        mockMvc.perform(put(""/api/reports/getReport"")
            .content(""{\n"" +
                    ""  \""format\"": \""PDF\"",\n"" +
                    ""  \""name\"": \""test\"",\n"" +
                    ""  \""params\"": [\n"" +
                    ""    {\n"" +
                    ""      \""name\"": \""number\"",\n"" +
                    ""      \""value\"": \""1000\""\n"" +
                    ""    },\n"" +
                    ""    {\n"" +
                    ""      \""name\"": \""status\"",\n"" +
                    ""      \""value\"": \""1\""\n"" +
                    ""    }\n"" +
                    ""  ]\n"" +
                    ""}"")
            .contentType(MediaType.APPLICATION_JSON)).andExpect(status().isOk())
            .andExpect(content().contentType(MediaType.APPLICATION_JSON_UTF8))
            .andExpect(content().string(response));
    }
}

@ConfigurationProperties(prefix = ""ssrs"")
@Component
@Data
public class SsrsConfig {
    private String endpointUri;
}
</code></pre>
",0,269,2018-06-05 20:40,,0,3,how
75783343,What is a reasonable way to setup a unit testing environment in Angular with fake back-end?,<angular><unit-testing><mocking><test-environments>,"<p>I have a pretty standard Angular application, which comes with the standard Jasmine + Karma frameworks for unit testing.</p>
<p>In my application I have several services which make use of the <code>HttpClient</code> class to query a back-end, and I obviously need to unit test all these services too.</p>
<p>I realized I need to mock the back-end with a local server, which answers to the HTTP queries with hard-coded JSON.</p>
<p>I found many different suggestions on-line, but they don't fit or are too complicated.</p>
<p>What I'd like to have:</p>
<ul>
<li>no additional code to be added to the original angular services</li>
<li>no tricky solutions (like using HTTP Interceptors, etc.)</li>
<li>no complicated proxy configuration, or definition of specific <code>npm run</code> scripts</li>
<li>easy to write fake DB (e.g. hard-coded JSON file)</li>
<li>since my real back-end exposes Restful APIs, with standard CRUD operations, I would like to avoid describing each single end-point in the fake back-end</li>
<li>when I type <code>ng test</code> the fake back-end (with a different base URL) should be automatically used</li>
</ul>
<p>Thanks,</p>
<p>Thomas</p>
",-1,345,2023-03-19 16:15,,2,1,how
1823739,Mocking a Static Class,<mocking><static-classes>,"<p>I have a static class that wraps some native methods from winspool:</p>

<pre><code>public static class WinSpool
{
     [DllImport(""winspool.drv"")]
     public static extern int OpenPrinter(string pPrinterName, out IntPtr phPrinter, IntPtr pDefault);
     ...
     //some more methods here
}
</code></pre>

<p>I would like to mock them for unit testing, but couldn't find a pattern for this. (Does everyone avoid static classes?)</p>
",7,5993,2009-12-01 3:06,,2,0,what
40115754,"How to Moq methods that return ""this""",<c#><unit-testing><moq>,"<p>I have an interface</p>

<pre><code>interface IService
{
    IService Configure();
    bool Run();
}
</code></pre>

<p>The ""real"" implementation does this:</p>

<pre><code>class RealService : IService
{
    public IService Configure()
    {
        return this;
    }

    public bool Run()
    {
        return true;
    }
}
</code></pre>

<p>Using Moq to mock the service creates a default implementation of <code>Configure()</code> that returns <code>null</code>.  </p>

<p>Is there a way to setup methods in Moq that return the mocked instance?</p>
",8,3240,2016-10-18 18:43,,3,0,what
57831482,"How to mock a static variable, which is initialized with a static method call on that static variable",<java><mocking><junit4><jmockit>,"<p>The following simplified Client wrapper class with a singleton <code>Client</code> needs a <em>unit test</em> with <em>JMockit</em></p>

<pre><code>public class ClientWrapper {
    private static Client client = ClientBuilder
        .build()
        .setProperty(""prop1"", value);

    public void request(String val) {
        client.target(getfullURL(val)).invoke();
    }
    public String getFullURL(String requestMappingValue) {
        return ""http://xxxxx"" + requestMappingValue;
    }
}
</code></pre>

<p>I tried to write unit test with <em>jmockit 1.18</em></p>

<pre><code>public class ClientWrapperTest {
    @Tested private ClientWrapper tested;
    @Mocked private Client clientMock;
    @Mocked private Target targetMock;
    @Test
    public void testRequest() {
        //Partial mock on Client class
        new Expectations(Client.class) {{
            ClientBuilder.build();
            result = clientMock;

        }};
        //Partial mock on tested ClientWrapper
        new Expectations(tested) {{
            tested.getFullRUL(anyString);
            result = anyString;
        }};
        //Last mock
        new Expectations() {{
            clientMock.target(anyString);
            result = targetMock;
            targetMock.invoke();
            times = 1;
        }};
        tested.request(""/test"");
    }
}
</code></pre>

<p><strong>Problem</strong>: the <code>clientMock</code> is not returned successfully and thus caused the failure of this test</p>

<p><strong>Question:</strong> How to mock the static method call - <code>ClientBuilder.build()</code>, and then continue to make use of the mocked result Client instance to mock <code>client.invoke()</code>? </p>
",2,1710,2019-09-07 7:05,,1,3,how
28609070,Mocking __main__,<python><mocking><unit-testing>,"<p>I would like to ensure with tests that:
- the application cannot be imported
- the application can be started as a real application (i.e: python src.py)</p>

<p>I'm interested about that, why the following is not working:</p>

<p>src.py</p>

<pre><code>class A:
 def x(self):
  print('this is x')

if __name__ == '__main__':
  A().x()
</code></pre>

<p>test.py (snippet)</p>

<pre><code>class Test(unittest.TestCase):
  @mock.patch('src.A.x')
  def test_main(self, mock_x):
    import src
    mock_x.assert_any_call()
</code></pre>

<p>This test fails... why?</p>
",2,2910,2015-02-19 14:37,,2,0,why
68835390,Unit test FluentEmail in .NET 5 using xUnit and Moq,<c#><unit-testing><moq><xunit>,"<p>I'm trying to unit test <a href=""https://github.com/lukencode/FluentEmail"" rel=""nofollow noreferrer"">FluentEmail</a>, but I keep getting <code>null</code> in the send response.</p>
<p>This is how it's set up in the <code>ConfigureServices</code> method:</p>
<pre><code>// Set email service using FluentEmail
services.AddFluentEmail(&quot;sender@test.com&quot;)
        // For Fluent Email to find _Layout.cshtml, just mention here where your views are.
        .AddRazorRenderer(@$&quot;{Directory.GetCurrentDirectory()}/Views/&quot;)
        .AddSmtpSender(&quot;smtp.somecompanyname.com&quot;, 25)
        .AddSmtpSender(new System.Net.Mail.SmtpClient() { });
</code></pre>
<p>Now the email service looks like this:</p>
<pre><code>public class FluentEmailService : IFluentEmailService
{
    private readonly IFluentEmail _fluentEmail;
    private readonly ILogger&lt;FluentEmailService&gt; _logger;
    public FluentEmailService(ILogger&lt;FluentEmailService&gt; logger, IFluentEmail fluentEmail)
    {
        _logger = logger;
        _fluentEmail = fluentEmail;
    }

    public async Task&lt;SendResponse&gt; SendEmailAsync&lt;TModel&gt;(string subject, string razorTemplatePath, TModel model, string semicolonSeparatedEmailRecipients)
    {
        try
        {
            var sendResponse = await _fluentEmail
                            .To(semicolonSeparatedEmailRecipients)
                            .Subject(subject)
                            .UsingTemplateFromFile(razorTemplatePath, model)
                            .SendAsync();
            return sendResponse;
        }
        catch (Exception ex)
        {
            _logger.LogError(ex, &quot;Failed to send email. Check exception for more information.&quot;);
            return new SendResponse() { ErrorMessages = new string[] { ex.Message } };
        }
    }
}
</code></pre>
<p>My test method looks like this:</p>
<pre><code>[Fact]
public async Task Can_Verify_FluentEmail_WORKS_Async()
{
    // ARRANGE
    var mockFluentEmail = new Mock&lt;IFluentEmail&gt;();

    mockFluentEmail.Setup(m =&gt; m.To(It.IsAny&lt;string&gt;())).Returns(mockFluentEmail.Object);
    mockFluentEmail.Setup(m =&gt; m.Subject(It.IsAny&lt;string&gt;())).Returns(mockFluentEmail.Object);
    mockFluentEmail.Setup(m =&gt; m.UsingTemplateFromFile(It.IsAny&lt;string&gt;(), It.IsAny&lt;It.IsAnyType&gt;(), It.IsAny&lt;bool&gt;())).Returns(mockFluentEmail.Object);

    //Create FluentEmail service using fake logger and IFluentEmail
    var fakeLogger = Mock.Of&lt;ILogger&lt;FluentEmailService&gt;&gt;();
    var fluentEmailService = new FluentEmailService(fakeLogger, mockFluentEmail.Object);

    // ACT
    var sendResponse = await fluentEmailService.SendEmailAsync(&quot;Test Subject&quot;, &quot;Some Path&quot;, It.IsAny&lt;It.IsAnyType&gt;(), &quot;Some Recipient&quot;);
    
    // ASSERT
    Assert.NotNull(sendResponse);
    Assert.True(sendResponse.Successful);
    mockFluentEmail.Verify(f =&gt; f.To(&quot;Some Recipient&quot;), Times.Once(), &quot;Recipient should be set as: 'Some Recipient'.&quot;);
    mockFluentEmail.Verify(f =&gt; f.Subject(&quot;Test Subject&quot;), Times.Once, &quot;Subject should be set as: 'Test Subject'.&quot;);
    mockFluentEmail.Verify(f =&gt; f.UsingTemplateFromFile(&quot;Some Path&quot;, It.IsAny&lt;It.IsAnyType&gt;(), It.IsAny&lt;bool&gt;()), Times.Once, &quot;Path should be set as: 'Some Path'.&quot;);
    mockFluentEmail.Verify(f =&gt; f.SendAsync(null), Times.Once, &quot;1 email should be sent.&quot;);
}
</code></pre>
<p>The test always fails because I get <code>null</code> as the <code>sendResponse</code>.</p>
<p>Can someone please tell me if I'm doing this correctly?</p>
",1,888,2021-08-18 15:37,,1,0,what
44767817,Using gtest float comparison in Matcher,<c++><unit-testing><googletest><googlemock>,"<p>I like to write a matcher for a structure which holds some float values:</p>

<pre><code>struct Point3D
{
float x;
float y;
float z;
}

class Interface
{
virtual void SetPoint(Point3D point) = 0;
}

class MockInterface:
    public Interface
{
   MOCK_METHOD1(SetPoint, void(Point3D point));
}

MATCHER_P(Point3DEq, point, ""Comparison of a Point3D"")
{
   return point.x == arg.x &amp;&amp; point.y == arg.y &amp;&amp; point.z == arg.z;
}

TEST(Point3DComparison, TestIfPoint3DAreEqual)
{
   MockInterface interfaceFake;
   Point setPoint = { 1.0, 1.0, 1.0 }
   EXPECT_CALL(interfaceFake, SetPoint(Point3DEq(setPoint)).WillOnce(Return());
}
</code></pre>

<p>I don't like this Matcher because he doesn't respected good float comparison. I would like to write a Matcher with using the Floating Comparison of gmock or gtest. It should look similiar to that.</p>

<pre><code>MATCHER_P(Point3DEq, point, ""Comparison of a Point3D"")
{
   return EXPECT_THAT(point.x, FloatEq(arg.x) &amp;&amp; EXPECT_THAT(point.y, FloatEq(arg.y) &amp;&amp; EXPECT_THAT(point.z, FloatEq(arg.z);
}
</code></pre>

<p>The problem is that EXPECT_THAT is not returning any boolean value. Is there a nice clean way to do this using the functionality of gmock and gtest?</p>
",2,4037,2017-06-26 20:04,,1,0,what
